timestamp,agent,agentAction,sender,receivers,performative,conversationId,content
2025-03-06 12:26:10.713,PA05,RECEIVE,Truck0,sin receivers,REFUSE,CNP-1741274770701,
2025-03-06 12:26:10.713,PA01,RECEIVE,Truck4,sin receivers,REFUSE,CNP-1741274770698,
2025-03-06 12:26:10.713,PA02,RECEIVE,Truck9,sin receivers,REFUSE,CNP-1741274770695,
2025-03-06 12:26:10.713,PA04,RECEIVE,Truck1,sin receivers,REFUSE,CNP-1741274770698,
2025-03-06 12:26:10.713,PA03,RECEIVE,Truck4,sin receivers,REFUSE,CNP-1741274770699,
2025-03-06 12:26:10.713,PA05,RECEIVE,Truck4,sin receivers,REFUSE,CNP-1741274770701,
2025-03-06 12:26:10.713,PA01,RECEIVE,Truck1,sin receivers,REFUSE,CNP-1741274770698,
2025-03-06 12:26:10.713,PA02,RECEIVE,Truck12,sin receivers,REFUSE,CNP-1741274770695,
2025-03-06 12:26:10.713,PA04,RECEIVE,Truck2,sin receivers,REFUSE,CNP-1741274770698,
2025-03-06 12:26:10.713,PA03,RECEIVE,Truck1,sin receivers,REFUSE,CNP-1741274770699,
2025-03-06 12:26:10.713,PA05,RECEIVE,Truck1,sin receivers,REFUSE,CNP-1741274770701,
2025-03-06 12:26:10.713,PA01,RECEIVE,Truck2,sin receivers,REFUSE,CNP-1741274770698,
2025-03-06 12:26:10.713,PA02,RECEIVE,Truck13,sin receivers,REFUSE,CNP-1741274770695,
2025-03-06 12:26:10.713,PA04,RECEIVE,Truck9,sin receivers,REFUSE,CNP-1741274770698,
2025-03-06 12:26:10.713,PA03,RECEIVE,Truck2,sin receivers,REFUSE,CNP-1741274770699,
2025-03-06 12:26:10.713,PA05,RECEIVE,Truck7,sin receivers,REFUSE,CNP-1741274770701,
2025-03-06 12:26:10.713,PA01,RECEIVE,Truck9,sin receivers,REFUSE,CNP-1741274770698,
2025-03-06 12:26:10.713,PA02,RECEIVE,Truck10,sin receivers,REFUSE,CNP-1741274770695,
2025-03-06 12:26:10.713,PA04,RECEIVE,Truck12,sin receivers,REFUSE,CNP-1741274770698,
2025-03-06 12:26:10.713,PA03,RECEIVE,Truck9,sin receivers,REFUSE,CNP-1741274770699,
2025-03-06 12:26:10.714,PA05,RECEIVE,Truck9,sin receivers,REFUSE,CNP-1741274770701,
2025-03-06 12:26:10.714,PA01,RECEIVE,Truck12,sin receivers,REFUSE,CNP-1741274770698,
2025-03-06 12:26:10.714,PA04,RECEIVE,Truck10,sin receivers,REFUSE,CNP-1741274770698,
2025-03-06 12:26:10.714,PA03,RECEIVE,Truck12,sin receivers,REFUSE,CNP-1741274770699,
2025-03-06 12:26:10.714,PA05,RECEIVE,Truck12,sin receivers,REFUSE,CNP-1741274770701,
2025-03-06 12:26:10.714,PA01,RECEIVE,Truck10,sin receivers,REFUSE,CNP-1741274770698,
2025-03-06 12:26:10.714,PA04,RECEIVE,Truck13,sin receivers,REFUSE,CNP-1741274770698,
2025-03-06 12:26:10.714,PA03,RECEIVE,Truck10,sin receivers,REFUSE,CNP-1741274770699,
2025-03-06 12:26:10.714,PA05,RECEIVE,Truck2,sin receivers,REFUSE,CNP-1741274770701,
2025-03-06 12:26:10.714,PA01,RECEIVE,Truck13,sin receivers,REFUSE,CNP-1741274770698,
2025-03-06 12:26:10.714,PA03,RECEIVE,Truck13,sin receivers,REFUSE,CNP-1741274770699,
2025-03-06 12:26:10.714,PA05,RECEIVE,Truck10,sin receivers,REFUSE,CNP-1741274770701,
2025-03-06 12:26:10.714,PA04,SEND,PA04, Truck5,REJECT-PROPOSAL,CNP-1741274770698,hora de inicio ofertada por pala 2:55:30
2025-03-06 12:26:10.714,PA05,RECEIVE,Truck13,sin receivers,REFUSE,CNP-1741274770701,
2025-03-06 12:26:10.714,Truck5,RECEIVE,PA04,sin receivers,REJECT-PROPOSAL,CNP-1741274770698,hay que abrir DOP para ver info
2025-03-06 12:26:12.702,Truck1,SEND,Truck1,,REFUSE,CNP-1741274772701,hay que abrir DOP para ver info
2025-03-06 12:26:12.702,Truck9,SEND,Truck9,,REFUSE,CNP-1741274772701,hay que abrir DOP para ver info
2025-03-06 12:26:12.703,Truck12,SEND,Truck12,,REFUSE,CNP-1741274772701,hay que abrir DOP para ver info
2025-03-06 12:26:12.703,Truck14,SEND,Truck14,,REFUSE,CNP-1741274772701,hay que abrir DOP para ver info
2025-03-06 12:26:12.703,Truck7,SEND,Truck7,,REFUSE,CNP-1741274772701,hay que abrir DOP para ver info
2025-03-06 12:26:12.703,Truck6,SEND,Truck6,,REFUSE,CNP-1741274772701,hay que abrir DOP para ver info
2025-03-06 12:26:12.703,Truck0,SEND,Truck0,,REFUSE,CNP-1741274772701,hay que abrir DOP para ver info
2025-03-06 12:26:12.704,Truck5,SEND,Truck5,,REFUSE,CNP-1741274772701,hay que abrir DOP para ver info
2025-03-06 12:26:12.704,Truck4,SEND,Truck4,,REFUSE,CNP-1741274772701,hay que abrir DOP para ver info
2025-03-06 12:26:12.704,Truck2,SEND,Truck2,,REFUSE,CNP-1741274772701,hay que abrir DOP para ver info
2025-03-06 12:26:12.704,Truck3,SEND,Truck3,,REFUSE,CNP-1741274772701,hay que abrir DOP para ver info
2025-03-06 12:26:12.704,Truck13,SEND,Truck13,,REFUSE,CNP-1741274772701,hay que abrir DOP para ver info
2025-03-06 12:26:12.704,Truck10,SEND,Truck10,,REFUSE,CNP-1741274772701,hay que abrir DOP para ver info
2025-03-06 12:26:12.704,Truck11,SEND,Truck11,,REFUSE,CNP-1741274772701,hay que abrir DOP para ver info
2025-03-06 12:26:12.704,Truck8,SEND,Truck8,,REFUSE,CNP-1741274772701,hay que abrir DOP para ver info
2025-03-06 12:26:12.704,Truck1,SEND,Truck1,,REFUSE,CNP-1741274772701,hay que abrir DOP para ver info
2025-03-06 12:26:12.704,Truck9,SEND,Truck9,,REFUSE,CNP-1741274772701,hay que abrir DOP para ver info
2025-03-06 12:26:12.705,Truck14,SEND,Truck14,,REFUSE,CNP-1741274772701,hay que abrir DOP para ver info
2025-03-06 12:26:12.705,Truck6,SEND,Truck6,,REFUSE,CNP-1741274772701,hay que abrir DOP para ver info
2025-03-06 12:26:12.705,Truck12,SEND,Truck12,,REFUSE,CNP-1741274772701,hay que abrir DOP para ver info
2025-03-06 12:26:12.705,Truck7,SEND,Truck7,,REFUSE,CNP-1741274772701,hay que abrir DOP para ver info
2025-03-06 12:26:12.705,Truck0,SEND,Truck0,,REFUSE,CNP-1741274772701,hay que abrir DOP para ver info
2025-03-06 12:26:12.705,Truck2,SEND,Truck2,,REFUSE,CNP-1741274772701,hay que abrir DOP para ver info
2025-03-06 12:26:12.706,Truck3,SEND,Truck3,,REFUSE,CNP-1741274772701,hay que abrir DOP para ver info
2025-03-06 12:26:12.706,Truck13,SEND,Truck13,,REFUSE,CNP-1741274772701,hay que abrir DOP para ver info
2025-03-06 12:26:12.706,Truck10,SEND,Truck10,,REFUSE,CNP-1741274772701,hay que abrir DOP para ver info
2025-03-06 12:26:12.706,Truck11,SEND,Truck11,,REFUSE,CNP-1741274772701,hay que abrir DOP para ver info
2025-03-06 12:26:12.706,Truck8,SEND,Truck8,,REFUSE,CNP-1741274772701,hay que abrir DOP para ver info
2025-03-06 12:26:12.706,Truck1,SEND,Truck1,,REFUSE,CNP-1741274772703,hay que abrir DOP para ver info
2025-03-06 12:26:12.706,Truck9,SEND,Truck9,,REFUSE,CNP-1741274772703,hay que abrir DOP para ver info
2025-03-06 12:26:12.706,Truck14,SEND,Truck14,,REFUSE,CNP-1741274772703,hay que abrir DOP para ver info
2025-03-06 12:26:12.706,Truck12,SEND,Truck12,,REFUSE,CNP-1741274772703,hay que abrir DOP para ver info
2025-03-06 12:26:12.706,Truck6,SEND,Truck6,,REFUSE,CNP-1741274772703,hay que abrir DOP para ver info
2025-03-06 12:26:12.706,Truck0,SEND,Truck0,,REFUSE,CNP-1741274772703,hay que abrir DOP para ver info
2025-03-06 12:26:12.707,Truck5,SEND,Truck5,,REFUSE,CNP-1741274772703,hay que abrir DOP para ver info
2025-03-06 12:26:12.707,Truck7,SEND,Truck7,,REFUSE,CNP-1741274772703,hay que abrir DOP para ver info
2025-03-06 12:26:12.707,Truck4,SEND,Truck4,,REFUSE,CNP-1741274772703,hay que abrir DOP para ver info
2025-03-06 12:26:12.707,Truck3,SEND,Truck3,,REFUSE,CNP-1741274772703,hay que abrir DOP para ver info
2025-03-06 12:26:12.707,Truck2,SEND,Truck2,,REFUSE,CNP-1741274772703,hay que abrir DOP para ver info
2025-03-06 12:26:12.707,Truck13,SEND,Truck13,,REFUSE,CNP-1741274772703,hay que abrir DOP para ver info
2025-03-06 12:26:12.707,Truck10,SEND,Truck10,,REFUSE,CNP-1741274772703,hay que abrir DOP para ver info
2025-03-06 12:26:12.707,PA04,RECEIVE,Truck1,sin receivers,REFUSE,CNP-1741274772701,
2025-03-06 12:26:12.707,PA01,RECEIVE,Truck1,sin receivers,REFUSE,CNP-1741274772703,
2025-03-06 12:26:12.707,Truck8,SEND,Truck8,,REFUSE,CNP-1741274772703,hay que abrir DOP para ver info
2025-03-06 12:26:12.708,Truck14,SEND,Truck14,,REFUSE,CNP-1741274772703,hay que abrir DOP para ver info
2025-03-06 12:26:12.708,Truck11,SEND,Truck11,,REFUSE,CNP-1741274772703,hay que abrir DOP para ver info
2025-03-06 12:26:12.708,Truck1,SEND,Truck1,,REFUSE,CNP-1741274772703,hay que abrir DOP para ver info
2025-03-06 12:26:12.708,Truck9,SEND,Truck9,,REFUSE,CNP-1741274772703,hay que abrir DOP para ver info
2025-03-06 12:26:12.708,Truck12,SEND,Truck12,,REFUSE,CNP-1741274772703,hay que abrir DOP para ver info
2025-03-06 12:26:12.708,Truck6,SEND,Truck6,,REFUSE,CNP-1741274772703,hay que abrir DOP para ver info
2025-03-06 12:26:12.708,Truck0,SEND,Truck0,,REFUSE,CNP-1741274772703,hay que abrir DOP para ver info
2025-03-06 12:26:12.708,Truck5,SEND,Truck5,,REFUSE,CNP-1741274772703,hay que abrir DOP para ver info
2025-03-06 12:26:12.708,Truck4,SEND,Truck4,,REFUSE,CNP-1741274772703,hay que abrir DOP para ver info
2025-03-06 12:26:12.708,Truck3,SEND,Truck3,,REFUSE,CNP-1741274772703,hay que abrir DOP para ver info
2025-03-06 12:26:12.708,Truck7,SEND,Truck7,,REFUSE,CNP-1741274772703,hay que abrir DOP para ver info
2025-03-06 12:26:12.708,Truck13,SEND,Truck13,,REFUSE,CNP-1741274772703,hay que abrir DOP para ver info
2025-03-06 12:26:12.708,PA02,RECEIVE,Truck1,sin receivers,REFUSE,CNP-1741274772701,
2025-03-06 12:26:12.708,Truck2,SEND,Truck2,,REFUSE,CNP-1741274772703,hay que abrir DOP para ver info
2025-03-06 12:26:12.708,Truck10,SEND,Truck10,,REFUSE,CNP-1741274772703,hay que abrir DOP para ver info
2025-03-06 12:26:12.708,Truck14,SEND,Truck14,,REFUSE,CNP-1741274772704,hay que abrir DOP para ver info
2025-03-06 12:26:12.708,Truck8,SEND,Truck8,,REFUSE,CNP-1741274772703,hay que abrir DOP para ver info
2025-03-06 12:26:12.709,PA03,RECEIVE,Truck14,sin receivers,REFUSE,CNP-1741274772703,
2025-03-06 12:26:12.709,Truck11,SEND,Truck11,,REFUSE,CNP-1741274772703,hay que abrir DOP para ver info
2025-03-06 12:26:12.709,Truck1,SEND,Truck1,,REFUSE,CNP-1741274772704,hay que abrir DOP para ver info
2025-03-06 12:26:12.709,Truck12,SEND,Truck12,,REFUSE,CNP-1741274772704,hay que abrir DOP para ver info
2025-03-06 12:26:12.709,Truck9,SEND,Truck9,,REFUSE,CNP-1741274772704,hay que abrir DOP para ver info
2025-03-06 12:26:12.709,Truck0,SEND,Truck0,,REFUSE,CNP-1741274772704,hay que abrir DOP para ver info
2025-03-06 12:26:12.709,Truck6,SEND,Truck6,,REFUSE,CNP-1741274772704,hay que abrir DOP para ver info
2025-03-06 12:26:12.709,Truck4,SEND,Truck4,,REFUSE,CNP-1741274772704,hay que abrir DOP para ver info
2025-03-06 12:26:12.709,Truck5,SEND,Truck5,,REFUSE,CNP-1741274772704,hay que abrir DOP para ver info
2025-03-06 12:26:12.709,Truck3,SEND,Truck3,,REFUSE,CNP-1741274772704,hay que abrir DOP para ver info
2025-03-06 12:26:12.709,Truck13,SEND,Truck13,,REFUSE,CNP-1741274772704,hay que abrir DOP para ver info
2025-03-06 12:26:12.709,Truck10,SEND,Truck10,,REFUSE,CNP-1741274772704,hay que abrir DOP para ver info
2025-03-06 12:26:12.710,Truck8,SEND,Truck8,,REFUSE,CNP-1741274772704,hay que abrir DOP para ver info
2025-03-06 12:26:12.710,Truck7,SEND,Truck7,,REFUSE,CNP-1741274772704,hay que abrir DOP para ver info
2025-03-06 12:26:12.710,PA05,RECEIVE,Truck14,sin receivers,REFUSE,CNP-1741274772704,
2025-03-06 12:26:12.710,Truck2,SEND,Truck2,,REFUSE,CNP-1741274772704,hay que abrir DOP para ver info
2025-03-06 12:26:12.710,Truck11,SEND,Truck11,,REFUSE,CNP-1741274772704,hay que abrir DOP para ver info
2025-03-06 12:26:12.710,PA02,RECEIVE,Truck9,sin receivers,REFUSE,CNP-1741274772701,
2025-03-06 12:26:12.710,PA04,RECEIVE,Truck9,sin receivers,REFUSE,CNP-1741274772701,
2025-03-06 12:26:12.710,PA02,RECEIVE,Truck12,sin receivers,REFUSE,CNP-1741274772701,
2025-03-06 12:26:12.710,PA01,RECEIVE,Truck9,sin receivers,REFUSE,CNP-1741274772703,
2025-03-06 12:26:12.710,PA04,RECEIVE,Truck14,sin receivers,REFUSE,CNP-1741274772701,
2025-03-06 12:26:12.710,PA03,RECEIVE,Truck1,sin receivers,REFUSE,CNP-1741274772703,
2025-03-06 12:26:12.711,PA04,RECEIVE,Truck6,sin receivers,REFUSE,CNP-1741274772701,
2025-03-06 12:26:12.711,PA02,RECEIVE,Truck14,sin receivers,REFUSE,CNP-1741274772701,
2025-03-06 12:26:12.711,PA05,RECEIVE,Truck1,sin receivers,REFUSE,CNP-1741274772704,
2025-03-06 12:26:12.711,PA01,RECEIVE,Truck14,sin receivers,REFUSE,CNP-1741274772703,
2025-03-06 12:26:12.711,PA04,RECEIVE,Truck12,sin receivers,REFUSE,CNP-1741274772701,
2025-03-06 12:26:12.711,PA05,RECEIVE,Truck12,sin receivers,REFUSE,CNP-1741274772704,
2025-03-06 12:26:12.711,PA03,RECEIVE,Truck9,sin receivers,REFUSE,CNP-1741274772703,
2025-03-06 12:26:12.711,PA04,RECEIVE,Truck7,sin receivers,REFUSE,CNP-1741274772701,
2025-03-06 12:26:12.712,PA01,RECEIVE,Truck12,sin receivers,REFUSE,CNP-1741274772703,
2025-03-06 12:26:12.712,PA04,RECEIVE,Truck0,sin receivers,REFUSE,CNP-1741274772701,
2025-03-06 12:26:12.712,PA02,RECEIVE,Truck7,sin receivers,REFUSE,CNP-1741274772701,
2025-03-06 12:26:12.712,PA01,RECEIVE,Truck6,sin receivers,REFUSE,CNP-1741274772703,
2025-03-06 12:26:12.712,PA05,RECEIVE,Truck9,sin receivers,REFUSE,CNP-1741274772704,
2025-03-06 12:26:12.712,PA03,RECEIVE,Truck12,sin receivers,REFUSE,CNP-1741274772703,
2025-03-06 12:26:12.712,PA04,RECEIVE,Truck2,sin receivers,REFUSE,CNP-1741274772701,
2025-03-06 12:26:12.712,PA02,RECEIVE,Truck6,sin receivers,REFUSE,CNP-1741274772701,
2025-03-06 12:26:12.712,PA01,RECEIVE,Truck0,sin receivers,REFUSE,CNP-1741274772703,
2025-03-06 12:26:12.712,PA03,RECEIVE,Truck6,sin receivers,REFUSE,CNP-1741274772703,
2025-03-06 12:26:12.712,PA05,RECEIVE,Truck0,sin receivers,REFUSE,CNP-1741274772704,
2025-03-06 12:26:12.712,PA02,RECEIVE,Truck0,sin receivers,REFUSE,CNP-1741274772701,
2025-03-06 12:26:12.712,PA01,RECEIVE,Truck5,sin receivers,REFUSE,CNP-1741274772703,
2025-03-06 12:26:12.712,PA03,RECEIVE,Truck0,sin receivers,REFUSE,CNP-1741274772703,
2025-03-06 12:26:12.712,PA05,RECEIVE,Truck6,sin receivers,REFUSE,CNP-1741274772704,
2025-03-06 12:26:12.712,PA02,RECEIVE,Truck5,sin receivers,REFUSE,CNP-1741274772701,
2025-03-06 12:26:12.712,PA01,RECEIVE,Truck7,sin receivers,REFUSE,CNP-1741274772703,
2025-03-06 12:26:12.713,PA03,RECEIVE,Truck5,sin receivers,REFUSE,CNP-1741274772703,
2025-03-06 12:26:12.713,PA05,RECEIVE,Truck4,sin receivers,REFUSE,CNP-1741274772704,
2025-03-06 12:26:12.713,PA02,RECEIVE,Truck4,sin receivers,REFUSE,CNP-1741274772701,
2025-03-06 12:26:12.713,PA01,RECEIVE,Truck4,sin receivers,REFUSE,CNP-1741274772703,
2025-03-06 12:26:12.713,PA03,RECEIVE,Truck4,sin receivers,REFUSE,CNP-1741274772703,
2025-03-06 12:26:12.713,PA04,RECEIVE,Truck3,sin receivers,REFUSE,CNP-1741274772701,
2025-03-06 12:26:12.713,PA02,RECEIVE,Truck2,sin receivers,REFUSE,CNP-1741274772701,
2025-03-06 12:26:12.713,PA01,RECEIVE,Truck3,sin receivers,REFUSE,CNP-1741274772703,
2025-03-06 12:26:12.713,PA05,RECEIVE,Truck5,sin receivers,REFUSE,CNP-1741274772704,
2025-03-06 12:26:12.713,PA04,RECEIVE,Truck13,sin receivers,REFUSE,CNP-1741274772701,
2025-03-06 12:26:12.713,PA02,RECEIVE,Truck3,sin receivers,REFUSE,CNP-1741274772701,
2025-03-06 12:26:12.713,PA01,RECEIVE,Truck2,sin receivers,REFUSE,CNP-1741274772703,
2025-03-06 12:26:12.713,PA03,RECEIVE,Truck3,sin receivers,REFUSE,CNP-1741274772703,
2025-03-06 12:26:12.713,PA04,RECEIVE,Truck10,sin receivers,REFUSE,CNP-1741274772701,
2025-03-06 12:26:12.713,PA05,RECEIVE,Truck3,sin receivers,REFUSE,CNP-1741274772704,
2025-03-06 12:26:12.713,PA01,RECEIVE,Truck13,sin receivers,REFUSE,CNP-1741274772703,
2025-03-06 12:26:12.713,PA02,RECEIVE,Truck13,sin receivers,REFUSE,CNP-1741274772701,
2025-03-06 12:26:12.713,PA04,RECEIVE,Truck11,sin receivers,REFUSE,CNP-1741274772701,
2025-03-06 12:26:12.713,PA05,RECEIVE,Truck13,sin receivers,REFUSE,CNP-1741274772704,
2025-03-06 12:26:12.713,PA01,RECEIVE,Truck10,sin receivers,REFUSE,CNP-1741274772703,
2025-03-06 12:26:12.713,PA02,RECEIVE,Truck10,sin receivers,REFUSE,CNP-1741274772701,
2025-03-06 12:26:12.713,PA04,RECEIVE,Truck8,sin receivers,REFUSE,CNP-1741274772701,
2025-03-06 12:26:12.713,PA05,RECEIVE,Truck10,sin receivers,REFUSE,CNP-1741274772704,
2025-03-06 12:26:12.713,PA01,RECEIVE,Truck8,sin receivers,REFUSE,CNP-1741274772703,
2025-03-06 12:26:12.713,PA03,RECEIVE,Truck7,sin receivers,REFUSE,CNP-1741274772703,
2025-03-06 12:26:12.713,PA05,RECEIVE,Truck8,sin receivers,REFUSE,CNP-1741274772704,
2025-03-06 12:26:12.713,PA02,RECEIVE,Truck11,sin receivers,REFUSE,CNP-1741274772701,
2025-03-06 12:26:12.713,PA03,RECEIVE,Truck13,sin receivers,REFUSE,CNP-1741274772703,
2025-03-06 12:26:12.713,PA05,RECEIVE,Truck7,sin receivers,REFUSE,CNP-1741274772704,
2025-03-06 12:26:12.713,PA01,RECEIVE,Truck11,sin receivers,REFUSE,CNP-1741274772703,
2025-03-06 12:26:12.713,PA03,RECEIVE,Truck2,sin receivers,REFUSE,CNP-1741274772703,
2025-03-06 12:26:12.713,PA02,RECEIVE,Truck8,sin receivers,REFUSE,CNP-1741274772701,
2025-03-06 12:26:12.713,PA05,RECEIVE,Truck2,sin receivers,REFUSE,CNP-1741274772704,
2025-03-06 12:26:12.713,PA03,RECEIVE,Truck10,sin receivers,REFUSE,CNP-1741274772703,
2025-03-06 12:26:12.713,PA05,RECEIVE,Truck11,sin receivers,REFUSE,CNP-1741274772704,
2025-03-06 12:26:12.713,PA03,RECEIVE,Truck8,sin receivers,REFUSE,CNP-1741274772703,
2025-03-06 12:26:12.713,PA04,SEND,PA04, Truck4,REJECT-PROPOSAL,CNP-1741274772701,hora de inicio ofertada por pala 2:57:54
2025-03-06 12:26:12.713,PA03,RECEIVE,Truck11,sin receivers,REFUSE,CNP-1741274772703,
2025-03-06 12:26:12.714,Truck4,RECEIVE,PA04,sin receivers,REJECT-PROPOSAL,CNP-1741274772701,hay que abrir DOP para ver info
2025-03-06 12:26:14.705,Truck0,SEND,Truck0,,REFUSE,CNP-1741274774703,hay que abrir DOP para ver info
2025-03-06 12:26:14.705,Truck2,SEND,Truck2,,REFUSE,CNP-1741274774703,hay que abrir DOP para ver info
2025-03-06 12:26:14.705,Truck1,SEND,Truck1,,REFUSE,CNP-1741274774703,hay que abrir DOP para ver info
2025-03-06 12:26:14.705,Truck5,SEND,Truck5,,REFUSE,CNP-1741274774703,hay que abrir DOP para ver info
2025-03-06 12:26:14.705,Truck6,SEND,Truck6,,REFUSE,CNP-1741274774703,hay que abrir DOP para ver info
2025-03-06 12:26:14.705,Truck8,SEND,Truck8,,REFUSE,CNP-1741274774703,hay que abrir DOP para ver info
2025-03-06 12:26:14.705,Truck11,SEND,Truck11,,REFUSE,CNP-1741274774703,hay que abrir DOP para ver info
2025-03-06 12:26:14.706,Truck10,SEND,Truck10,,REFUSE,CNP-1741274774703,hay que abrir DOP para ver info
2025-03-06 12:26:14.706,Truck14,SEND,Truck14,,REFUSE,CNP-1741274774703,hay que abrir DOP para ver info
2025-03-06 12:26:14.706,Truck3,SEND,Truck3,,REFUSE,CNP-1741274774703,hay que abrir DOP para ver info
2025-03-06 12:26:14.706,Truck13,SEND,Truck13,,REFUSE,CNP-1741274774703,hay que abrir DOP para ver info
2025-03-06 12:26:14.706,Truck7,SEND,Truck7,,REFUSE,CNP-1741274774703,hay que abrir DOP para ver info
2025-03-06 12:26:14.707,Truck0,SEND,Truck0,,REFUSE,CNP-1741274774706,hay que abrir DOP para ver info
2025-03-06 12:26:14.707,Truck1,SEND,Truck1,,REFUSE,CNP-1741274774706,hay que abrir DOP para ver info
2025-03-06 12:26:14.707,Truck5,SEND,Truck5,,REFUSE,CNP-1741274774706,hay que abrir DOP para ver info
2025-03-06 12:26:14.707,Truck6,SEND,Truck6,,REFUSE,CNP-1741274774706,hay que abrir DOP para ver info
2025-03-06 12:26:14.707,Truck4,SEND,Truck4,,REFUSE,CNP-1741274774706,hay que abrir DOP para ver info
2025-03-06 12:26:14.707,Truck2,SEND,Truck2,,REFUSE,CNP-1741274774706,hay que abrir DOP para ver info
2025-03-06 12:26:14.707,Truck11,SEND,Truck11,,REFUSE,CNP-1741274774706,hay que abrir DOP para ver info
2025-03-06 12:26:14.707,Truck8,SEND,Truck8,,REFUSE,CNP-1741274774706,hay que abrir DOP para ver info
2025-03-06 12:26:14.707,Truck9,SEND,Truck9,,REFUSE,CNP-1741274774706,hay que abrir DOP para ver info
2025-03-06 12:26:14.707,Truck12,SEND,Truck12,,REFUSE,CNP-1741274774706,hay que abrir DOP para ver info
2025-03-06 12:26:14.707,Truck10,SEND,Truck10,,REFUSE,CNP-1741274774706,hay que abrir DOP para ver info
2025-03-06 12:26:14.708,Truck14,SEND,Truck14,,REFUSE,CNP-1741274774706,hay que abrir DOP para ver info
2025-03-06 12:26:14.708,Truck13,SEND,Truck13,,REFUSE,CNP-1741274774706,hay que abrir DOP para ver info
2025-03-06 12:26:14.708,Truck3,SEND,Truck3,,REFUSE,CNP-1741274774706,hay que abrir DOP para ver info
2025-03-06 12:26:14.708,Truck0,SEND,Truck0,,REFUSE,CNP-1741274774706,hay que abrir DOP para ver info
2025-03-06 12:26:14.708,Truck1,SEND,Truck1,,REFUSE,CNP-1741274774706,hay que abrir DOP para ver info
2025-03-06 12:26:14.708,Truck7,SEND,Truck7,,REFUSE,CNP-1741274774706,hay que abrir DOP para ver info
2025-03-06 12:26:14.708,Truck5,SEND,Truck5,,REFUSE,CNP-1741274774706,hay que abrir DOP para ver info
2025-03-06 12:26:14.708,Truck6,SEND,Truck6,,REFUSE,CNP-1741274774706,hay que abrir DOP para ver info
2025-03-06 12:26:14.708,Truck4,SEND,Truck4,,REFUSE,CNP-1741274774706,hay que abrir DOP para ver info
2025-03-06 12:26:14.708,Truck11,SEND,Truck11,,REFUSE,CNP-1741274774706,hay que abrir DOP para ver info
2025-03-06 12:26:14.708,Truck8,SEND,Truck8,,REFUSE,CNP-1741274774706,hay que abrir DOP para ver info
2025-03-06 12:26:14.708,Truck9,SEND,Truck9,,REFUSE,CNP-1741274774706,hay que abrir DOP para ver info
2025-03-06 12:26:14.708,Truck12,SEND,Truck12,,REFUSE,CNP-1741274774706,hay que abrir DOP para ver info
2025-03-06 12:26:14.709,Truck10,SEND,Truck10,,REFUSE,CNP-1741274774706,hay que abrir DOP para ver info
2025-03-06 12:26:14.709,Truck2,SEND,Truck2,,REFUSE,CNP-1741274774706,hay que abrir DOP para ver info
2025-03-06 12:26:14.709,Truck14,SEND,Truck14,,REFUSE,CNP-1741274774706,hay que abrir DOP para ver info
2025-03-06 12:26:14.709,Truck13,SEND,Truck13,,REFUSE,CNP-1741274774706,hay que abrir DOP para ver info
2025-03-06 12:26:14.709,Truck3,SEND,Truck3,,REFUSE,CNP-1741274774706,hay que abrir DOP para ver info
2025-03-06 12:26:14.709,Truck0,SEND,Truck0,,REFUSE,CNP-1741274774706,hay que abrir DOP para ver info
2025-03-06 12:26:14.709,Truck1,SEND,Truck1,,REFUSE,CNP-1741274774706,hay que abrir DOP para ver info
2025-03-06 12:26:14.709,Truck5,SEND,Truck5,,REFUSE,CNP-1741274774706,hay que abrir DOP para ver info
2025-03-06 12:26:14.710,Truck6,SEND,Truck6,,REFUSE,CNP-1741274774706,hay que abrir DOP para ver info
2025-03-06 12:26:14.710,Truck4,SEND,Truck4,,REFUSE,CNP-1741274774706,hay que abrir DOP para ver info
2025-03-06 12:26:14.710,Truck11,SEND,Truck11,,REFUSE,CNP-1741274774706,hay que abrir DOP para ver info
2025-03-06 12:26:14.710,Truck8,SEND,Truck8,,REFUSE,CNP-1741274774706,hay que abrir DOP para ver info
2025-03-06 12:26:14.710,Truck9,SEND,Truck9,,REFUSE,CNP-1741274774706,hay que abrir DOP para ver info
2025-03-06 12:26:14.710,Truck7,SEND,Truck7,,REFUSE,CNP-1741274774706,hay que abrir DOP para ver info
2025-03-06 12:26:14.710,Truck10,SEND,Truck10,,REFUSE,CNP-1741274774706,hay que abrir DOP para ver info
2025-03-06 12:26:14.710,Truck12,SEND,Truck12,,REFUSE,CNP-1741274774706,hay que abrir DOP para ver info
2025-03-06 12:26:14.710,Truck14,SEND,Truck14,,REFUSE,CNP-1741274774706,hay que abrir DOP para ver info
2025-03-06 12:26:14.710,PA02,RECEIVE,Truck0,sin receivers,REFUSE,CNP-1741274774706,
2025-03-06 12:26:14.710,Truck13,SEND,Truck13,,REFUSE,CNP-1741274774706,hay que abrir DOP para ver info
2025-03-06 12:26:14.710,Truck2,SEND,Truck2,,REFUSE,CNP-1741274774706,hay que abrir DOP para ver info
2025-03-06 12:26:14.710,PA04,RECEIVE,Truck0,sin receivers,REFUSE,CNP-1741274774703,
2025-03-06 12:26:14.710,Truck1,SEND,Truck1,,REFUSE,CNP-1741274774709,hay que abrir DOP para ver info
2025-03-06 12:26:14.711,Truck3,SEND,Truck3,,REFUSE,CNP-1741274774706,hay que abrir DOP para ver info
